curated_id,orb_id,Type,Prompt Text,Intensity_curated,Stage_curated,Tier_manual,focus_type,target_style,target_method,interaction_level,energy_type,cooldown_group,target_gender,min_players,max_players,escalation_weight
GRP1004,ORB1765,truth,What’s the most daring piece of lingerie you own?,6.5,suggestive,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1005,ORB1831,truth,What's the sexiest piece of lingerie you own?,6.5,suggestive,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1006,ORB1872,truth,What's the most daring place you've gone topless/naked?,6.5,suggestive,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1007,ORB2108,truth,"Latex, leather, or lingerie?",6.5,suggestive,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1008,ORB2151,truth,Have you ever sent a sext?,6.5,suggestive,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1009,ORB1712,truth,What’s your wildest sexual fantasy?,6.5,suggestive,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1010,ORB1792,truth,Have you ever role-played a fantasy during sex?,6.5,suggestive,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1011,ORB1833,truth,Do you enjoy trying different types of lingerie or underwear?,6.5,suggestive,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1012,ORB1928,truth,"Which is sexiest - stylish clothes, spicy underwear, or totally naked?",6.5,suggestive,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1013,ORB2130,dare,Try to take off your underwear without removing your upper layers - can you do it?,6.5,suggestive,spicy,single,relative,player_choice,2,playful,dare,any,2,99,4
GRP1014,ORB0475,truth,Have you ever engaged in sexting?,6.5,suggestive,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1015,ORB0490,truth,Have you ever fantasized about a neighbor?,6.5,suggestive,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1016,ORB0505,truth,Do you have a go-to fantasy when you masturbate?,6.5,suggestive,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1017,ORB0517,truth,Have you ever been involved in a one-night stand that turned into something more?,6.5,suggestive,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1018,ORB0551,truth,Have you ever sexted with a colleague?,6.5,suggestive,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1019,ORB0553,truth,What’s the most daring place you’ve had sex?,6.5,suggestive,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1020,ORB0561,truth,What’s the dirtiest sext you’ve received?,6.5,suggestive,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1021,ORB0575,truth,What’s the most daring thing you’ve done sexually?,6.5,suggestive,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1022,ORB0580,truth,What's the most daring thing you've done while naked?,6.5,suggestive,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1023,ORB0582,truth,Have you ever been caught sexting or sending nudes?,6.5,suggestive,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1024,ORB0590,truth,Do you enjoy making out without it leading to sex?,6.5,suggestive,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1025,ORB0597,truth,Have you ever been turned on by watching a sexual scene with others?,6.5,suggestive,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1026,ORB0602,truth,What's the most daring thing you've done to impress someone sexually?,6.5,suggestive,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1027,ORB0614,truth,What's the most daring thing you've done out of sexual curiosity?,6.5,suggestive,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1028,ORB0616,truth,Have you ever fantasized about being with someone you shouldn’t want?,6.5,suggestive,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1029,ORB0655,dare,Try sexting with someone in the group.,6.5,suggestive,extreme,single,relative,player_choice,2,playful,dare,any,2,99,4
GRP1030,ORB0692,dare,Wear only your most daring lingerie for the rest of the game.,6.5,suggestive,extreme,single,relative,player_choice,2,playful,dare,any,2,99,4
GRP1031,ORB0795,dare,Wear revealing lingerie,6.5,suggestive,extreme,single,relative,player_choice,2,playful,dare,any,2,99,4
GRP1032,ORB0891,truth,What's a great sext you remember getting?,6.5,suggestive,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1033,ORB0893,truth,What's your most embarrassing sexting story?,6.5,suggestive,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1034,ORB0928,truth,Have you ever felt aroused in public?,6.5,suggestive,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1035,ORB0939,truth,"Getting 'air-tight' - bucket list fantasy, something you've done, or a total no-go?",6.5,suggestive,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1036,ORB1748,truth,Have you ever been aroused by someone’s voice alone?,6.5,suggestive,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1037,ORB1788,truth,Have you ever had a one-night stand and regretted it?,6.5,suggestive,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1038,ORB1887,truth,Have you ever fantasized about a forbidden affair?,6.5,suggestive,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1039,ORB1917,truth,Have you fantasized about your best friends,6.5,suggestive,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1040,ORB1944,dare,Strip down to just your underwear.,6.5,suggestive,extreme,single,relative,player_choice,2,playful,dare,any,2,99,4
GRP1041,ORB0607,truth,What's the most elaborate sexual fantasy you've had?,6.5,suggestive,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1042,ORB0900,truth,Have you ever had a sexual fantasy come true - and what was it?,6.5,suggestive,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1043,ORB0905,truth,What's your most secret sexual fantasy?,6.5,suggestive,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1044,ORB0627,truth,What's the sexiest piece of underwear you own?,6.5,suggestive,extreme,single,none,none,0,cognitive,truth,any,2,99,4
GRP1045,ORB0642,dare,Take off your underwear and put it on your head,6.5,suggestive,extreme,single,relative,player_choice,2,playful,dare,any,2,99,4
GRP1046,ORB0192,truth,What’s your opinion on open relationships?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1047,ORB0201,truth,What’s the most sensual massage you’ve ever had?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1048,ORB0207,truth,Have you ever hooked up with someone you met online?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1049,ORB0208,truth,Have you ever been dared to kiss someone of the same gender?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1050,ORB0210,truth,What’s the most unexpected place you've hooked up?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1051,ORB0213,truth,What’s the dirtiest message you’ve ever sent?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1052,ORB0221,truth,Have you ever slept with someone from a different continent?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1053,ORB0222,truth,Have you ever received naughty photos?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1054,ORB0223,truth,What’s the most intimate thing you’ve exchanged with a partner?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1055,ORB0224,truth,Have you ever been riveted by someone’s scent?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1056,ORB0225,truth,Do you enjoy naughty whispers?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1057,ORB0228,truth,What’s the riskiest thing you’ve done while home alone?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1058,ORB0231,truth,What’s the wildest bet you’ve made for a kiss?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1059,ORB0232,truth,Have you ever been shocked by mutual attraction?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1060,ORB0233,truth,Do you enjoy playing romantic games with a partner?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1061,ORB0234,truth,What’s the most people you’ve kissed at once?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1062,ORB0236,truth,Do you enjoy setting the mood with music or candles?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1063,ORB0238,truth,What’s the most erotic scene you’ve ever read or seen?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1064,ORB0244,truth,Have you ever hooked up with someone of a different nationality?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1065,ORB0246,truth,Have you ever been walked in on while changing?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1066,ORB0247,truth,Have you ever thought about hooking up with an ex?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1067,ORB0248,truth,What's the most risqué thing you've done in a public place?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1068,ORB0250,truth,Have you ever shared intimate details with a friend?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1069,ORB0254,truth,Have you ever hooked up with someone in a new city?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1070,ORB0256,truth,Do you enjoy trying new things or sticking to what you know?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1071,ORB0258,truth,Do you enjoy setting the mood with lighting and music?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1072,ORB0261,truth,Have you ever been hooked up with someone through a mutual friend?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1073,ORB0262,truth,What's the most intimate thing you've done outside the bedroom?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1074,ORB0268,truth,Have you ever hooked up with someone significantly younger or older?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1075,ORB0273,truth,Have you ever hooked up with someone you met on a trip?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1076,ORB0274,truth,What's the most risqué thing you've done to get someone's attention?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1077,ORB0275,truth,Do you enjoy playing with different types of roleplays?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1078,ORB0277,truth,Have you ever hooked up with someone from work?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1079,ORB0282,truth,What's the most sensual thing you've done for someone?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1080,ORB0286,truth,Have you ever hooked up with someone from a different culture?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1081,ORB0287,truth,Do you enjoy being intimate in places other than the bedroom?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1082,ORB0289,truth,Have you ever hooked up with someone on a whim?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1083,ORB0303,truth,"On a scale of one to ten, how would you rate your kissing skills?",7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1084,ORB0305,truth,Am I your type?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1085,ORB0306,truth,What's the worst pick-up line that's ever worked on you?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1086,ORB0308,truth,Where's the line for cheating?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1087,ORB0309,truth,Have you ever been in love?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1088,ORB0315,truth,What's one thing you find irresistible?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1089,ORB0316,truth,"Have you ever had a ""one time thing""?",7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1090,ORB0318,truth,Have you ever had a holiday romance?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1091,ORB0319,truth,"Do you like to keep it casual, or is romance key for you?",7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1092,ORB0320,truth,Do you find it hotter when someone is shy or confident?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1093,ORB0321,truth,What's your love language?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1094,ORB0322,truth,What do you think is the biggest misconception about you?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1095,ORB0323,truth,Have you ever had an on-again off-again relationship?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1096,ORB0326,truth,What's the weirdest thing that's turned you on?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1097,ORB0327,truth,Do you consider watching porn to be cheating?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1098,ORB0328,truth,Have you ever hooked up at a wedding?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1099,ORB0334,dare,Share an erotic book or story,7.0,intimate,spicy,single,relative,player_choice,2,playful,dare,any,2,99,3
GRP1100,ORB0343,dare,Act out an erotic scene from a movie.,7.0,intimate,spicy,single,relative,player_choice,2,playful,dare,any,2,99,3
GRP1101,ORB0344,dare,Make a list of fantasies to fulfill together.,7.0,intimate,spicy,single,relative,player_choice,2,playful,dare,any,2,99,3
GRP1102,ORB0346,dare,Act out a scene from an erotic novel.,7.0,intimate,spicy,single,relative,player_choice,2,playful,dare,any,2,99,3
GRP1103,ORB0363,truth,Spit or swallow?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1104,ORB0364,truth,Are you a sadist or a masochist?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1105,ORB0365,truth,Are you dominant or submissive?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1106,ORB0366,truth,"Would you rather tie someone up, or be tied up?",7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1107,ORB0373,dare,Spell out a word on someone's skin using your tongue,7.0,intimate,spicy,single,relative,player_choice,2,playful,dare,any,2,99,3
GRP1108,ORB0379,truth,Have you ever kissed someone you shouldn’t have?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1109,ORB0380,truth,Have you ever dreamed about kissing someone?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1110,ORB0383,truth,Would you ever kiss someone of the same gender?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1111,ORB0384,truth,Do you like gentle kisses or wild ones?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1112,ORB0385,truth,What would you do if someone kissed your neck?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1113,ORB0386,truth,Have you ever kissed someone just for fun?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1114,ORB0387,truth,Would you kiss someone in public?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1115,ORB0389,truth,What’s your wildest kiss story?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1116,ORB0390,truth,Do you like love bites?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1117,ORB0392,truth,What do you like to do during kissing?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1118,ORB0395,truth,Have you ever stolen a kiss from someone without them knowing?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1119,ORB0397,truth,What’s the most scandalous place you’ve kissed someone?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1120,ORB0398,truth,Have you ever kissed someone you didn’t really like?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
GRP1121,ORB0399,truth,Have you ever shared a kiss with someone in public?,7.0,intimate,spicy,single,none,none,0,cognitive,truth,any,2,99,3
